testId,gameName,component,baselineSelection,baselineSimulation,baselineBackprop,baselineFinalMove,variantSelection,variantSimulation,variantBackprop,variantFinalMove,moveTimeSeconds,gamesPerMatchup,maxMoves,usesHeuristic,variantWins,baselineWins,draws,failures,completedGames,attemptedGames,averageMoves,lastError
T458,Nuktagaq,FULL,UCB1,Random,MonteCarlo,Robust,"Progressive Bias",Heuristic,"Score Bounded",Robust,0.500000,100,2000,1,48,52,0,0,100,100,493.9200,
