testId,gameName,component,baselineSelection,baselineSimulation,baselineBackprop,baselineFinalMove,variantSelection,variantSimulation,variantBackprop,variantFinalMove,moveTimeSeconds,gamesPerMatchup,maxMoves,usesHeuristic,variantWins,baselineWins,draws,failures,completedGames,attemptedGames,averageMoves,lastError
T1462,Fortresse,FULL,UCB1,Random,MonteCarlo,Robust,"UCB1 tuned",MAST,"Score Bounded","Proportional Exp",0.500000,100,2000,0,50,50,0,0,100,100,397.1600,
