testId,gameName,component,baselineSelection,baselineSimulation,baselineBackprop,baselineFinalMove,variantSelection,variantSimulation,variantBackprop,variantFinalMove,moveTimeSeconds,gamesPerMatchup,maxMoves,usesHeuristic,variantWins,baselineWins,draws,failures,completedGames,attemptedGames,averageMoves,lastError
T961,Sabou'iyya,SELECTION,UCB1,Random,MonteCarlo,Robust,McBRAVE,Random,MonteCarlo,Robust,0.200000,100,2000,0,6,94,0,0,100,100,273.1600,
