testId,gameName,component,baselineSelection,baselineSimulation,baselineBackprop,baselineFinalMove,variantSelection,variantSimulation,variantBackprop,variantFinalMove,moveTimeSeconds,gamesPerMatchup,maxMoves,usesHeuristic,variantWins,baselineWins,draws,failures,completedGames,attemptedGames,averageMoves,lastError
T547,CustAndantino,SELECTION,UCB1,Random,MonteCarlo,Robust,"Progressive Widening",Random,MonteCarlo,Robust,1.000000,100,2000,0,42,58,0,0,100,100,41.2000,
